Country Name,"Country Code","Series Name","Series Code","1960 [YR1960]","1961 [YR1961]","1962 [YR1962]","1963 [YR1963]","1964 [YR1964]","1965 [YR1965]","1966 [YR1966]","1967 [YR1967]","1968 [YR1968]","1969 [YR1969]","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]","2024 [YR2024]","2025 [YR2025]","2026 [YR2026]","2027 [YR2027]","2028 [YR2028]","2029 [YR2029]","2030 [YR2030]","2031 [YR2031]","2032 [YR2032]","2033 [YR2033]","2034 [YR2034]","2035 [YR2035]","2036 [YR2036]","2037 [YR2037]","2038 [YR2038]","2039 [YR2039]","2040 [YR2040]","2041 [YR2041]","2042 [YR2042]","2043 [YR2043]","2044 [YR2044]","2045 [YR2045]","2046 [YR2046]","2047 [YR2047]","2048 [YR2048]","2049 [YR2049]","2050 [YR2050]"
Albania,"ALB","Population ages 00-04, male (% of male population)","SP.POP.0004.MA.5Y","16.5855135443196","16.7078182662407","16.7213679188335","16.649832763946","16.4959338114275","16.2716577057994","16.042295982121","15.682055827007","15.2523995515087","14.8367911352011","14.4899029990725","14.1007851705878","13.869519830286","13.7409597839955","13.6271408815875","13.4729136518097","13.3996562107291","13.2211987615525","12.9782809664225","12.7406202160955","12.5547149889337","12.380715352343","12.2433097564278","12.1416045594038","12.0727560778311","12.0402960488521","12.0274142010016","12.0621024068015","12.1063550310029","12.0807813117575","11.9103578521966","12.0294480176957","11.9704067631188","11.7529765272382","11.4741810159131","11.2529025837","10.7843941696397","10.3407894419048","9.94226219868387","9.55940975473684","9.15198478725933","8.74751843112354","8.34739626307061","7.94474668674737","7.53964722310971","7.1334681365903","6.77700363202837","6.40229291727781","6.03617855791257","5.75277626069543","5.6323016983659","5.6542854387391","5.83404487822714","6.12890094225591","6.43790022068666","6.69464511908242","7.10521557719054","7.2363992199374","7.17860343759624","7.07513871704758","7.02731978699127","6.88232143592842","6.83029077127971","6.84165562261092","6.83957263870025","6.77000425807924","6.66583305318454","6.52551859308433","6.35151389167156","6.16898095860012","5.99351655786667","5.80727399597263","5.63954649025587","5.48940297013643","5.35104529857959","5.22259084518391","5.12001829275094","5.02725739518674","4.9458131678499","4.87989015625639","4.8346214650192","4.83211369210381","4.82952920722431","4.83032986129812","4.83798946356215","4.8570679027108","4.90828991061606","4.94508227418487","4.97216659624111","4.99382407510633","5.01475320097732"
Albania,"ALB","Population ages 00-14 (% of total)","SP.POP.0014.TO.ZS","40.1549093122843","40.5407553587073","40.8996083780059","41.2118067636843","41.4323962516734","41.5320192497857","41.6421516532104","41.6001440940214","41.4365587241911","41.1977289623972","40.9099405654789","40.5412708216018","40.1790365074393","39.7900432740864","39.3287673730436","38.7846612661012","38.2960454288332","37.7103018465218","37.0803839267141","36.4810816779564","35.9488222821861","35.461986474022","35.036715722578","34.6596801542239","34.3109122929153","33.9873715745489","33.7100949916853","33.4768829757514","33.2648329842631","33.0222681602467","32.6958819766731","32.8123750167153","32.8548641877324","32.8128120470664","32.7300156592586","32.6548486558362","32.1279778941629","31.6641934556541","31.2372175946486","30.7868337843447","30.2633117283506","29.6367937830276","28.9228820484184","28.1148652008553","27.2320522411863","26.2911025082312","25.2543562367307","24.2331647983675","23.2230782344899","22.2681018988452","21.4251229288017","20.609006898798","19.9280930423405","19.3822939907695","18.9304268021744","18.5462041185786","18.4199469642181","18.251490333953","18.1106739621747","18.0836055303418","18.1921785151403","18.2754185816182","18.5029258490932","18.7988473051864","19.0449183034553","19.1779141726178","19.2397655683792","19.1997071448616","19.0662532867521","18.8820214328198","18.6731299106626","18.4230538065061","18.1487080416508","17.8489151867045","17.5222533212037","17.1735632384988","16.8311336880537","16.4824795561121","16.1341660077515","15.79802822735","15.4842982686259","15.2265341134034","14.9954505446085","14.7945306744182","14.6255260489096","14.4894786792485","14.4157383762444","14.3698074640045","14.3503629337881","14.3535919021988","14.3749896226711"
Albania,"ALB","Population ages 00-14, female (% of total)","SP.POP.0014.FE.ZS","40.2644683485782","40.6966253123579","41.0972032608657","41.4427324691349","41.6850930635515","41.7943347437961","41.9034901057412","41.8508980992287","41.6706738265728","41.4144151308704","41.1113656470426","40.71607944957","40.3305804769362","39.9204185974626","39.4381978315642","38.8716173973646","38.3585373455859","37.7464936178078","37.0897202667299","36.4653294715565","35.9116811195126","35.395314925408","34.9465939093671","34.5503984726421","34.1838797978689","33.842521015854","33.547726554982","33.2951640181207","33.0635771105648","32.8046938832297","32.4682115047648","32.3960687215514","32.234562355901","31.9830027088338","31.6851675153439","31.3807539337909","31.0722293161736","30.7928470363877","30.5190412530983","30.1969064387618","29.7864459898727","29.0968646787683","28.3242254522796","27.4644062398242","26.5356007214377","25.5530742580457","24.510128255652","23.514512444825","22.5450339707317","21.6324937046787","20.828504006604","19.9855683759194","19.254280515597","18.6458663057564","18.1329629894846","17.6948595720546","17.559937231357","17.3926466728051","17.257718968313","17.2325757437387","17.3350606588127","17.4135078856795","17.6304698007307","17.9123801150467","18.1460183651964","18.2713820229825","18.3347734864036","18.2991578237605","18.1731556405527","17.9986702349808","17.8014208595672","17.5702571718071","17.3158713710363","17.0370869131945","16.7323226831688","16.4057391185318","16.090266068194","15.7680032618651","15.4450552691981","15.1328466791087","14.841396371252","14.6096214099308","14.4025909408046","14.2233815141566","14.073961377612","13.9555425225786","13.9030081632039","13.8758958924202","13.8733280561814","13.8919486734314","13.9277252794128"
Albania,"ALB","Population ages 00-14, male (% of total)","SP.POP.0014.MA.ZS","40.0516482929349","40.3938571012145","40.7133818341166","40.9941513489001","41.1942097643318","41.2847711700489","41.3958511802127","41.363858990356","41.2159875954063","40.9935900400507","40.7201603165873","40.3765219792191","40.0361530219323","39.6670604950777","39.2254998755565","38.7025802472619","38.2370505120945","37.6761351791657","37.0715700851361","36.4959537606486","35.9838980568021","35.5249946668563","35.1219815209547","34.763193226655","34.4313204241307","34.1246659011363","33.8637841685358","33.6485008260221","33.4546785163105","33.2279936162338","32.9127390907501","33.2143538682928","33.4653636302964","33.6468273425615","33.7983435821051","33.9691389388592","33.215067562467","32.5517985982507","31.957437332378","31.3698492853646","30.7301164725458","30.1636712862796","29.5081531220337","28.7539066425325","27.9196228543696","27.0216614888787","25.9908837326999","24.9428024867221","23.8906325430501","22.8928064579658","22.0121017884696","21.2250113662979","20.5984456120013","20.1208871821519","19.7362196068828","19.4111997327431","19.2965229485396","19.1279816227245","18.9811094847066","18.9517055589636","19.0663869860421","19.1547990167131","19.3935484843853","19.7043980898347","19.9637938368821","20.105105525866","20.1657934223797","20.1215620186348","19.9808126650087","19.7868880063412","19.5663126982375","19.2970503476562","19.0023887049364","18.681143464561","18.3320501920558","17.9606444048036","17.5904598842203","17.2145671357691","16.8400055086199","16.4790310494847","16.142095793914","15.8572813364288","15.6010871927437","15.3774177680594","15.1878069911566","15.0331259248952","14.9370992484236","14.8713076094844","14.8339732872811","14.8208169644868","14.8268557212602"
Albania,"ALB","Population ages 00-14, total","SP.POP.0014.TO","646012","672895","699923","726408","751640","774485","797269","817692","837960","857611","873623","886983","901266","913879","924275","932706","941518","947866","951581","955013","960551","966714","975520","985707","996536","1007645","1018933","1032295","1045293","1065940","1074564","1071911","1066810","1058964","1049827","1040966","1017825","996878","977266","957094","934842","906937","882440","854584","824298","791753","755748","719729","684457","651903","624118","598732","577995","561135","546920","534261","529776","526000","524000","524000","529000","532000","540000","550000","558000","562000","564000","563000","559000","553000","546000","538000","528000","518000","507000","495000","484000","471000","459000","448000","437000","427000","418000","411000","404000","398000","394000","390000","388000","386000","384000"
Albania,"ALB","Population ages 0-14, female","SP.POP.0014.FE.IN","314302","327733","341237","354434","366935","378166","389253","399091","408796","418209","425896","432209","439028","445060","449995","453918","457955","460734","462210","463583","466058","468819","473035","477981","483133","488240","493090","498670","504328","514638","520562","519891","519166","517396","513803","507943","499388","489203","478077","466611","455151","439760","427202","413710","399031","382807","364831","346989","329646","313908","300899","288569","278507","270304","263301","256895","254930","253000","252000","252000","254000","256000","260000","265000","269000","271000","272000","271000","269000","267000","263000","260000","255000","250000","245000","240000","234000","228000","223000","217000","212000","207000","203000","199000","196000","193000","191000","190000","189000","188000","187000"
Albania,"ALB","Population ages 0-14, male","SP.POP.0014.MA.IN","331710","345162","358686","371974","384704","396320","408016","418601","429164","439403","447727","454775","462239","468819","474279","478787","483564","487132","489371","491430","494494","497895","502485","507726","513403","519405","525844","533625","540964","551302","554002","552021","547644","541567","536024","533023","518437","507675","499189","490483","479691","467177","455238","440874","425266","408946","390917","372741","354811","337995","323220","310163","299488","290832","283619","277366","274847","273000","272000","272000","274000","276000","280000","285000","289000","291000","292000","292000","289000","286000","283000","278000","273000","268000","262000","256000","250000","243000","237000","231000","225000","220000","215000","211000","208000","205000","202000","200000","199000","198000","197000"
Albania,"ALB","Population ages 05-09, female (% of female population)","SP.POP.0509.FE.5Y","13.1658476302532","13.418429970708","13.6471950173706","13.8390298141536","13.988262254765","14.0894471804693","14.2047504716717","14.2893532674889","14.3272900667368","14.2981972986479","14.1884398725957","14.0566135748656","13.8160294686375","13.4876540728293","13.1283376926201","12.8070007618436","12.5520075607859","12.3643676816616","12.2352078302255","12.1269619242814","11.9905765345574","11.8428567021487","11.6759383780984","11.4914881615297","11.3036888569395","11.1324455970608","10.9989065066573","10.8845870722112","10.7929338002893","10.7265451289199","10.6836205307921","10.7216458965696","10.7986054515299","10.8933147282128","10.9609419529968","10.9437421314674","10.9386604480728","10.8668988957584","10.717451065328","10.5123339413324","10.2941709727133","10.0204415478024","9.70884791188036","9.35915371234843","8.97691905097602","8.57375975706474","8.22241172291718","7.86831942553193","7.48592136610968","7.06742345942797","6.61930452136161","6.17401610485586","5.79357466731077","5.49088246844864","5.26782910935701","5.1149460324593","5.06242750904005","5.16171852367669","5.39580079442963","5.69291475476597","5.94449617424396","6.13450275867546","6.2508267356749","6.28555000991782","6.26905514576747","6.25529588811877","6.26312998906196","6.25393466207803","6.22570223950063","6.17538865556747","6.10083834594766","6.01742892526095","5.90922797236047","5.77688599208166","5.62789010850971","5.47388793227878","5.33496759255795","5.19945116524939","5.06896130675948","4.94356979619517","4.82244787431939","4.72487534518056","4.64758404427217","4.58993761495777","4.54722361782376","4.51158483768131","4.49867645974282","4.50501786201834","4.52769489942966","4.56008403667851","4.59233231012303"
Albania,"ALB","Population ages 05-09, male (% of male population)","SP.POP.0509.MA.5Y","12.9504235753679","13.1668604229148","13.387311694293","13.5930419386581","13.7656130472074","13.8841876208897","14.0182479458844","14.1178734271687","14.1654811471595","14.1431650217828","14.0406155824616","13.9281552593021","13.7078053115806","13.3986492977663","13.0560193571463","12.7476549619675","12.5080760501626","12.3339021132361","12.2171737061592","12.1218402172207","12.0005308332922","11.8734978311882","11.7311506897885","11.5741451117931","11.4124600992861","11.2608469287197","11.144588338915","11.0378599674575","10.9449545912912","10.8729124647879","10.8266622556434","10.9858772895246","11.1935322502726","11.4297388702398","11.6489542904134","11.7879392456781","11.6531716779189","11.4828032113466","11.2518678453053","10.9732969999419","10.6813089295618","10.4552552339837","10.1857826471573","9.8676352553739","9.50636974280927","9.11542464317165","8.72228124512898","8.3299778339008","7.92427295862079","7.49754503365892","7.04962334875396","6.64852651447308","6.29199586438335","5.99309216101989","5.76540423506886","5.6171267103743","5.55236439499305","5.65878507332172","5.91907426439801","6.25163455294847","6.53326781759648","6.74327423541206","6.87395341600219","6.91675063799958","6.90420207607535","6.89385080045739","6.90143135534619","6.88819547238202","6.85239496370065","6.79180681788624","6.70574920499344","6.60649874041576","6.48110031872345","6.33053898002078","6.16267831278923","5.98982211626628","5.82900181812098","5.67303722261489","5.52365614969956","5.38098873480723","5.24391358664188","5.12740399328711","5.03341359076716","4.96145574142493","4.90644817588912","4.85974928363647","4.83279007916197","4.82702525571706","4.83886020833716","4.86151974265626","4.8851712899297"
Albania,"ALB","Population ages 10-14, female (% of female population)","SP.POP.1014.FE.5Y","10.3170873964972","10.4228506599248","10.59852518536","10.8227380401528","11.0662344195406","11.3050784268757","11.536194649344","11.7715609301827","11.9991469276317","12.2024256598009","12.3671873577221","12.5129983966694","12.6120319298428","12.6673617085523","12.6684511359617","12.5939920262648","12.4282506657887","12.2075016009664","11.9505582494731","11.6954914748715","11.4778607689124","11.3044184889871","11.1650044963067","11.04897380639","10.9308016190318","10.7891543231427","10.6316361081375","10.4610527871076","10.2887115429845","10.136078599019","10.0203958608584","9.94907535157522","9.93833527642743","9.97502569045241","10.0470787553574","10.1455100076958","10.2219199058541","10.3519449827238","10.5148318189454","10.6740651368515","10.791470790111","10.7889763412092","10.733330699313","10.6250764700208","10.4759582365115","10.293311975623","9.93365132545778","9.63525529054637","9.38473721241691","9.15450236836289","8.90778001061757","8.48454003555617","7.99379936044593","7.46212832214839","6.93830111874322","6.46233643112109","6.01773896431739","5.63910132347921","5.3249301296628","5.09754498758998","4.99352252945225","5.01602441148481","5.16198647544368","5.39482289996944","5.64296586214394","5.84278462809166","5.98393617205979","6.08055918098945","6.13989633845854","6.1817367800308","6.21805022850296","6.23549153214782","6.23836908262913","6.22545718979773","6.19282675658828","6.13493149338923","6.04576152557464","5.93801500212062","5.81482452012452","5.68333751436944","5.54956874162866","5.40768373490411","5.27096619334504","5.14018691588785","5.01843373408719","4.91059322425965","4.81078422176764","4.732444326621","4.67310653178034","4.63113588118147","4.60730970087067"
Albania,"ALB","Population ages 15-19, female (% of female population)","SP.POP.1519.FE.5Y","9.15775510538296","9.01962414361372","8.90214437621651","8.82327212119956","8.80822760046951","8.86993779543906","8.99165434800321","9.18580655673799","9.4278580439292","9.68349390835982","9.93028803988908","10.1803536312677","10.408649692395","10.6163627868499","10.8076834066188","10.9814800263741","11.1131351941713","11.2341631096451","11.3223274166789","11.3456420935765","11.2904204238563","11.1684545634444","10.974898141502","10.7429959935782","10.5198820075711","10.3310862855275","10.1700290854352","10.039761169142","9.92966663337404","9.82298019594104","9.7142393093518","9.52633986391919","9.38626429480615","9.29903686603375","9.26642166819397","9.28375909516788","9.20702090806685","9.17304912183569","9.19960892168328","9.29883326185469","9.46851082015618","9.59326893662472","9.79363314098508","10.0430951050771","10.2924209476361","10.5015626956631","10.234553240396","9.96455031442127","9.75038779063923","9.6126130902746","9.53135379578132","9.49837905671559","9.38636778117617","9.19704631735119","8.9370011512424","8.61165359120298","8.18182438425326","7.70075578809644","7.19408457142237","6.69890768825922","6.24482139724438","5.81610086562781","5.42607186909744","5.10807739113186","4.90247043671701","4.82724378593519","4.85060025669003","5.0095967367757","5.25746444564046","5.51565146792025","5.73087161619263","5.88266435782104","5.98834003681599","6.05948180667403","6.11887509733592","6.17816530087139","6.20200015372194","6.21277386246212","6.21022188624574","6.19002395595853","6.14766530416632","6.05812328975954","5.94844290923799","5.82652089047506","5.70150795728752","5.57821696063226","5.42955808719972","5.28483777944748","5.15116720742977","5.03439522041391","4.93688571590092"
Albania,"ALB","Population ages 15-19, male (% of male population)","SP.POP.1519.MA.5Y","9.7989278526777","9.57509197180875","9.36330425373034","9.18566944869059","9.07405963462256","9.04542176179392","9.08129002147111","9.1946248722105","9.36552512432553","9.5651771757328","9.77441707779852","10.0038901272804","10.22965013288","10.446368829015","10.6505510951853","10.8355067176723","10.9763283968518","11.1049514735517","11.2000459582098","11.2316823650291","11.187239115742","11.0797838299083","10.9027484055228","10.6885001096011","10.4823664857499","10.3095145710108","10.1649793631774","10.0495613237284","9.95393178451575","9.86440177305579","9.77652534335175","9.57330619289316","9.47164818262919","9.48289518349489","9.59868475705291","9.79597068088025","9.5382383542131","9.28885735304773","9.09468805773134","8.99379102427354","9.00055463117027","9.16898195435368","9.43635777612998","9.77935817218102","10.1388301083916","10.4628761643567","10.5112296786741","10.4943739826236","10.4467692176022","10.3901078560953","10.3225480068829","10.214237493628","10.0357953825411","9.79914193858525","9.51902552785299","9.20157013404602","8.76557719054242","8.30065722356011","7.8205141514494","7.34460274929218","6.89181507495083","6.4513094469698","6.0326421109415","5.67785402131411","5.44255092731274","5.35438086639268","5.37762690740331","5.55140963557363","5.82430664725596","6.10895037517403","6.34593119106001","6.51398729152301","6.63282094350403","6.71369555238808","6.77997081084374","6.84318890352266","6.86396439606037","6.86844370420653","6.85640489480222","6.82381678786074","6.76706700670414","6.65630884988378","6.52415729694488","6.3787785760706","6.22995923496487","6.08311121353503","5.90769799776194","5.73776127612761","5.58027594569271","5.44072034983864","5.32153670646841"
Albania,"ALB","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","54.4346946983412","54.0679434913438","53.694684472375","53.3530518566259","53.1115819300975","53.0102182081877","52.9545853599933","53.0634238840844","53.2934435645661","53.5826565958154","53.8967228710845","54.2779876841474","54.6437150430243","55.0290785035033","55.4830319864556","56.0184868380399","56.4868536702352","57.0511809788357","57.6591513096629","58.2373614490403","58.7498717946327","59.2090019153089","59.6089753130475","59.9644693979498","60.2980434865022","60.6128018783881","60.8770527355613","61.1077115696612","61.3148188462915","61.5319859886976","61.8015251170747","61.53088533503","61.3083080269072","61.1488567771175","61.0254490016984","60.8999117077233","61.292178546549","61.6368916636567","61.9503122564776","62.2778103992775","62.662201530126","63.0242761659144","63.4510065601234","63.9529746923769","64.5155002419648","65.1267028575952","65.7237372821882","66.2853235084191","66.8164295056715","67.2779760031619","67.6200591133412","68.1569017432372","68.57029986458","68.8480241780111","69.007321236014","69.0574620108062","68.8791197437752","68.6926484185767","68.4354642802582","68.0349277553499","67.4754850354974","66.9041648454659","66.1754749671326","65.3651103254907","64.5874318575433","63.9031337587366","63.2991718433493","62.7861897459502","62.3654682500509","62.0156642919673","61.7258649165302","61.5417255147768","61.4199558962055","61.3541973779063","61.3326044616384","61.3428377083713","61.4007956249236","61.4733424974673","61.5639788712106","61.6766412786469","61.8093180312918","61.9754189944134","62.1470812582595","62.3055738487964","62.4275426902912","62.4968714865942","62.533057824389","62.511609540529","62.4174590657178","62.2332799933071","61.9508640394652"
Albania,"ALB","Population ages 15-64, female","SP.POP.1564.FE.IN","418396","428342","438234","448233","459113","471051","483329","497580","514583","533021","550399","568369","587077","605740","625324","646485","666966","689238","711737","733866","756189","778266","801093","823890","846499","868558","888727","908885","928581","958289","983619","983575","987289","992958","997232","997372","993481","985016","974249","964691","958798","954904","960341","967527","975058","981243","983948","983213","981052","979069","978148","985821","994211","1001134","1005645","1006528","1003438","1003000","1001000","997000","990000","983000","974000","963000","953000","942000","933000","925000","917000","909000","902000","897000","891000","886000","881000","876000","872000","867000","863000","858000","854000","850000","846000","841000","836000","830000","825000","819000","812000","804000","795000"
Albania,"ALB","Population ages 15-64, female (% of total)","SP.POP.1564.FE.ZS","53.5996240956691","53.1898402390302","52.7791253355221","52.4102709310276","52.15683863395","52.0598807211512","52.030859971451","52.1789618824762","52.453991433061","52.7840695435663","53.1295618776317","53.5430049204372","53.9308430542718","54.3328893284269","54.8042250876588","55.3622002589585","55.8655002377369","56.4671272324587","57.1127964999712","57.7256967585224","58.2674553341406","58.7582362762588","59.1826828381249","59.5540866949189","59.8936934958975","60.2044647260596","60.4652452380292","60.6843300889415","60.8774433837341","61.084417046314","61.3497499711085","61.2897472039298","61.299849073225","61.379947874807","61.4972618743958","61.6177259259353","61.8149989576885","62.0017071145151","62.1932310496617","62.4303083226977","62.7466102024166","63.1814929459161","63.6722173248155","64.2298327920281","64.8413894097039","65.4998408607088","66.1036562943593","66.6297663716649","67.0956586464409","67.4709712869998","67.7084115058883","68.2755952173458","68.7336857330996","69.0594054262594","69.256594856315","69.3292982404465","69.1183052466398","68.8770895697979","68.5510577361943","68.0790209444874","67.4523298651876","66.8372751635755","66.0629789611298","65.2025378887382","64.3630220616522","63.6023800422869","62.9332645977432","62.3399347755699","61.8244538137217","61.3687224566574","60.964964217594","60.6845316277898","60.4555860974986","60.2740445473888","60.1297226914082","60.0110998396012","59.9636644862184","59.925433327437","59.8978305279145","59.881419383651","59.8727486540057","59.9216743806589","59.9655418309156","59.99173922405","59.9861304726254","59.9400135090603","59.9071481197996","59.8241100867995","59.6819791059577","59.4719257676006","59.1899140488659"
Albania,"ALB","Population ages 15-64, male","SP.POP.1564.MA.IN","457349","469078","480654","492179","504403","517479","530525","545434","563156","582407","600554","619154","638651","658141","678596","700665","721778","744770","767950","790690","813606","835804","858586","881475","904815","928467","951364","975435","998136","1027929","1047514","1026509","1003416","980492","960181","943986","948276","955487","963885","971388","976855","973748","975555","976398","977787","980039","982866","985473","988238","990507","991638","994270","994603","992079","988048","982813","977595","978000","978000","976000","971000","966000","957000","948000","938000","930000","923000","916000","911000","907000","903000","900000","897000","896000","894000","893000","892000","891000","890000","889000","889000","889000","889000","888000","888000","886000","883000","879000","875000","869000","861000"
Albania,"ALB","Population ages 15-64, male (% of total)","SP.POP.1564.MA.ZS","55.2217611474232","54.8955041253374","54.5575682237892","54.2416552843447","54.0115020768224","53.9059682654165","53.8251575927232","53.8968510333944","54.0843319024958","54.3350013411893","54.6195325785305","54.9706740858421","55.3158475918243","55.6857923451218","56.1236094880345","56.6379793370607","57.0734366384067","57.6025541048665","58.1749299477452","58.7204378762351","59.2054614913805","59.6349996444571","60.0122979595996","60.3531893906182","60.6813078371547","60.9998378336147","61.2668474308948","61.5075587871056","61.7273970029827","61.9551808903189","62.2318429072769","61.7637245453356","61.3166333070252","60.9165943750864","60.5430335720528","60.1594516495438","60.7538376203308","61.2652690080505","61.7067022969253","62.1270992076487","62.5795737263291","62.8708597564948","63.2347419059264","63.6809762885719","64.1937666990858","64.7573412252635","65.3477492706921","65.9452012837591","66.5415202910974","67.0882914855473","67.5331343030533","68.0396236033231","68.4077529654629","68.6360213515023","68.7554441145122","68.7812669645467","68.6353268428373","68.5044173473707","68.3175018426817","67.9899501301777","67.4991019113803","66.9724102888062","66.290313404569","65.5311825719324","64.8168285480193","64.2107414320679","63.6735842919889","63.2430023932437","62.9194836240951","62.678363389695","62.5055096919165","62.4202286207209","62.4084616602532","62.4614927989895","62.5657379123938","62.7079755930847","62.873732613521","63.0594064256073","63.270574414147","63.5145623395701","63.7907564889029","64.0752196706471","64.3756362450959","64.6669610895081","64.9163887560352","65.1002329177917","65.2031688087408","65.2404003698242","65.1906450368356","65.0280223824673","64.7402205340229"
Albania,"ALB","Population ages 15-64, total","SP.POP.1564.TO","875745","897420","918887","940412","963516","988530","1013854","1043014","1077738","1115427","1150953","1187523","1225727","1263881","1303920","1347150","1388744","1434008","1479687","1524556","1569795","1614071","1659680","1705366","1751314","1797025","1840091","1884320","1926718","1986217","2031133","2010085","1990705","1973449","1957413","1941358","1941756","1940503","1938134","1936079","1935652","1928652","1935897","1943925","1952845","1961282","1966814","1968685","1969290","1969576","1969787","1980091","1988814","1993214","1993693","1989340","1981033","1981000","1979000","1973000","1961000","1949000","1932000","1911000","1891000","1873000","1856000","1841000","1828000","1816000","1805000","1796000","1789000","1782000","1775000","1769000","1764000","1758000","1753000","1748000","1743000","1739000","1734000","1729000","1724000","1716000","1708000","1698000","1686000","1672000","1656000"
Albania,"ALB","Population ages 20-24, female (% of female population)","SP.POP.2024.FE.5Y","8.42219699956791","8.36092188974684","8.24503700083858","8.09857939045698","7.95875020960261","7.84910040879147","7.75795387088207","7.69270434245441","7.66497594698075","7.68865233813143","7.77039623576503","7.9157544779535","8.10424100796053","8.32415395624452","8.5596887512936","8.79852482482722","9.0214681862888","9.24585691163565","9.46197626078546","9.65841465384356","9.82752570297808","9.97389823698354","10.0948171120801","10.1759498980315","10.1970671869854","10.1482192631013","10.0343060712887","9.8540155614715","9.64014962352479","9.44246856368084","9.2918294743615","9.02113304546053","8.81826699232675","8.68146528458391","8.58596832654706","8.51278553343738","8.41951793572604","8.29840925635426","8.17093649611593","8.06847481798782","8.01876529779712","7.93727024322461","7.92350027624828","7.99780931597445","8.16072937588891","8.40301112409734","8.47711735174683","8.48853851434867","8.43013384549769","8.30583039368051","8.15197300580075","8.38637710461184","8.60878196552199","8.8016889268762","8.94023729915227","9.00833573653346","8.99235859998635","8.91230165152688","8.75846124527557","8.52147924458867","8.20432371159063","7.819051349456","7.35511058617826","6.85073150595337","6.35777008379748","5.91261684366405","5.50247541611965","5.13170060851657","4.82970366581506","4.63292805570313","4.56236548564991","4.6088007762868","4.78460095082225","5.04302566726817","5.30837841908237","5.53040359911283","5.7043083634939","5.82696406826149","5.90859762898776","5.97244926932948","6.03380810768509","6.07538666835588","6.09778030327947","6.09953461011811","6.07718816561348","6.03060677602505","5.95253012065446","5.84753277945108","5.72324527448439","5.59048167898281","5.45852474169507"
Albania,"ALB","Population ages 20-24, male (% of male population)","SP.POP.2024.MA.5Y","9.1684624837486","9.06836849557972","8.92163263116004","8.7445524876024","8.56333623449232","8.39691997508441","8.23560972253111","8.09019315164873","7.97635848214328","7.91523683553319","7.91757314353988","7.98861013073827","8.10736257929484","8.26643587535247","8.45424682009754","8.66069808970602","8.86476175750629","9.08398125342619","9.30457216157032","9.5089585782347","9.68618470097841","9.84270781483325","9.97495738987324","10.0683636562911","10.1028104200022","10.0683659340291","9.97013293595928","9.80499400729092","9.60642949143826","9.42400800781168","9.28944841185312","8.90311654986756","8.5935007785277","8.37589107230415","8.24235656710257","8.18719874761401","8.12213429783938","7.98006192136392","7.7673963769449","7.51568840350746","7.2727042231202","7.21364165607843","7.19758157712934","7.25086846078602","7.39219265518745","7.6322014508136","7.96978809798194","8.32958177495138","8.67254353154825","8.94785319876531","9.13862092114969","9.40771254977061","9.60035068256372","9.71876814836015","9.77582075679106","9.78160103562033","9.71522948539639","9.59039773476484","9.40013357279544","9.13631429787886","8.80319540619069","8.41719653377645","7.97134578963927","7.49348309438013","7.02080862710661","6.57938173782945","6.15445901218169","5.75396744040468","5.41580650741954","5.19076309344373","5.10888110924579","5.15433684331981","5.34471008556658","5.62841888380023","5.92063540417566","6.16549689078572","6.35331500340201","6.48705011301847","6.57689864701551","6.64664718341959","6.71122867709218","6.74562900606238","6.75799524174454","6.74709436970174","6.71003587409657","6.64670849620911","6.54329445735133","6.41260269643986","6.26253421763334","6.10438309782621","5.9477132909355"
